PROVINCIA;CANTON;PARROQUIA;INCENDIOS;OSOS;ALIMENTACION;Latitud;Longitud;Latitud-2;Longitud-2;TIPO VEGETACION;BIOCLIMA;TIPO_ECOSI;FRAGILIDAD;AREA PROTEGIDA;DEFICIT HIDRICO;YEAR;MONTH;DAY
SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;NO;NO;Billbergia;-0.41666;-76.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;RESERVA BIOLOGICA;000 - 000;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Aechmea;1.133333;-78.55;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Aechmea;1.133333;-78.55;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Guzmania;1.133333;-78.55;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Pitcairnia;1.133333;-78.55;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Werauhia;1.16666;-78.53333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Aechmea;1.16666;-78.53333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
PICHINCHA;QUITO;SAN JOSE DE MINAS;NO;NO;Tillandsia;0.16666;-78.58333;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;SAN JOSE DE MINAS;NO;NO;Tillandsia;0.16666;-78.58333;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;70 - 80;1900;1;1
CARCHI;TULCAN;MALDONADO;NO;NO;Racinaea;0.91666;-78.11666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;310 - 320;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Aechmea;1.16666;-78.53333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Werauhia;1.16666;-78.53333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;MATAJE (CAB. EN SANTANDER);NO;NO;Aechmea;1.16666;-78.53333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;ELOY ALFARO;LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO);NO;NO;Pitcairnia;0.75;-78.78;0;0;BOSQUE;PLUVIAL;; ;PARQUE NACIONAL;775 - 800;1900;1;1
ESMERALDAS;ELOY ALFARO;TELEMBI;NO;NO;Ronnbergia;0.75;-78.783333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;775 - 800;1900;1;1
ESMERALDAS;ELOY ALFARO;TELEMBI;NO;NO;Guzmania;0.75;-78.78333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;775 - 800;1900;1;1
ESMERALDAS;ELOY ALFARO;TELEMBI;NO;NO;Aechmea;0.75;-78.78333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;775 - 800;1900;1;1
SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;NO;NO;Aechmea;-0.41666;-76.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;RESERVA BIOLOGICA;000 - 000;1900;1;1
SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ALLURIQUIN;NO;NO;Pitcairnia;-0.33333;-78.83333;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;000 - 000;1900;1;1
SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;NO;NO;Aechmea;-0.41666;-76.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;RESERVA BIOLOGICA;000 - 000;1900;1;1
SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;NO;NO;Aechmea;-0.41666;-76.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;RESERVA BIOLOGICA;000 - 000;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Guzmania;0.916667;-78.533333;0;0;BOSQUE;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Guzmania;0.916667;-78.533333;0;0;BOSQUE;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Pitcairnia;0.916667;-78.533333;0;0;BOSQUE;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Guzmania;0.916667;-78.533333;0;0;BOSQUE;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ORELLANA;LORETO;SAN VICENTE DE HUATICOCHA;NO;NO;Aechmea;-0.73333;-77.46666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;000 - 000;1900;1;1
ESMERALDAS;ELOY ALFARO;LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO);NO;NO;Pitcairnia;0.75;-78.78;0;0;BOSQUE;PLUVIAL;; ;PARQUE NACIONAL;775 - 800;1900;1;1
ESMERALDAS;ELOY ALFARO;TELEMBI;NO;NO;Ronnbergia;0.75;-78.783333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;775 - 800;1900;1;1
ESMERALDAS;ELOY ALFARO;TELEMBI;NO;NO;Guzmania;0.75;-78.78333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;775 - 800;1900;1;1
ESMERALDAS;ELOY ALFARO;TELEMBI;NO;NO;Aechmea;0.75;-78.78333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;775 - 800;1900;1;1
SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;NO;NO;Aechmea;-0.41666;-76.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;RESERVA BIOLOGICA;000 - 000;1900;1;1
ORELLANA;ORELLANA;ALEJANDRO LABAKA;NO;NO;Aechmea;-0.5;-76.66666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
SUCUMBIOS;GONZALO PIZARRO;PUERTO LIBRE;NO;NO;Ananas;0.13333;-77.45;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;PARQUE NACIONAL;000 - 000;1900;1;1
SUCUMBIOS;GONZALO PIZARRO;PUERTO LIBRE;NO;NO;Guzmania;0.13333;-77.45;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY ALTA;PARQUE NACIONAL;000 - 000;1900;1;1
SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;NO;NO;Aechmea;-0.41666;-76.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;RESERVA BIOLOGICA;000 - 000;1900;1;1
SUCUMBIOS;SHUSHUFINDI;LIMONCOCHA;NO;NO;Aechmea;-0.41666;-76.61666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;RESERVA BIOLOGICA;000 - 000;1900;1;1
CARCHI;SAN PEDRO DE HUACA;MARISCAL SUCRE;NO;NO;Greigia;0.583333;-77.7;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY BAJA;AREA  PROTEGIDA AUTONOMA DESENTRALIZADA;310 - 320;1900;1;1
CARCHI;SAN PEDRO DE HUACA;MARISCAL SUCRE;NO;NO;Racinaea;0.583333;-77.7;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY BAJA;AREA  PROTEGIDA AUTONOMA DESENTRALIZADA;310 - 320;1900;1;1
CARCHI;SAN PEDRO DE HUACA;MARISCAL SUCRE;NO;NO;Tillandsia;0.583333;-77.7;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MUY BAJA;AREA  PROTEGIDA AUTONOMA DESENTRALIZADA;310 - 320;1900;1;1
ORELLANA;ORELLANA;ALEJANDRO LABAKA;NO;NO;Aechmea;-0.5;-76.66666;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;000 - 000;1900;1;1
NAPO;EL CHACO;OYACACHI;NO;NO;Greigia;-0.21666;-78.08333;0;0;TIERRA AGROPECUARIA;PLUVIAL;ECOSISTEMA TERRESTRE;MUY BAJA;PARQUE NACIONAL;000 - 000;1900;1;1
MANABI;CHONE;CHONE;NO;NO;Aechmea;-0.617;-79.85;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Aechmea;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;No Encontrada;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;No Encontrada;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Bromelia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;No Encontrada;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;No Encontrada;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;No Encontrada;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;No Encontrada;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;No Encontrada;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Puya;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;CHONE;CHONE;NO;NO;Tillandsia;-0.617;-79.85;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;CHONE;CHONE;NO;NO;Tillandsia;-0.617;-79.85;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;850 - 875;1900;1;1
GUAYAS;GUAYAQUIL;GUAYAQUIL;NO;NO;Tillandsia;-2.167;-80.033;0;0;BOSQUE;XÉRICO;ECOSISTEMA TERRESTRE;MEDIA;NO DEFINIDA;800 - 825;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Vriesia;-1.567;-80.717;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MEDIA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;CHONE;CHONE;NO;NO;Guzmania;-0.6667;-80.0833;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;850 - 875;1900;1;1
MANABI;CHONE;CHONE;NO;NO;Guzmania;-0.6667;-80.0833;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;850 - 875;1900;1;1
MORONA SANTIAGO;PALORA;CUMANDA (CAB EN COLONIA AGRICOLA SEVILLA DEL ORO);NO;NO;Pitcairnia;-1.4628;-78.1869;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;NO DEFINIDA;000 - 000;1900;1;1
MANABI;CHONE;CHONE;NO;NO;Tillandsia;-0.6667;-80.0833;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;850 - 875;1900;1;1
ESMERALDAS;ESMERALDAS;MAJUA;NO;NO;Lemeltonia;0.6667;-79.5;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Guzmania;0.783;-78.583;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Tillandsia;0.783;-78.5;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Ronnbergia;0.783;-78.5;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
MANABI;CHONE;CHONE;NO;NO;Guzmania;-0.6667;-80.0833;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;MUY ALTA;NO DEFINIDA;850 - 875;1900;1;1
AZUAY;CUENCA;MOLLETURO;NO;NO;Guzmania;-2.8;-79.43333;0;0;VEGETACION ARBUSTIVA Y HERBACEA;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;450 - 475;1900;1;1
PICHINCHA;QUITO;GUAYLLABAMBA;NO;NO;Tillandsia;-0.083333;-78.366667;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;GUAYLLABAMBA;NO;NO;Tillandsia;-0.083333;-78.366667;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;PEDRO MONCAYO;TOCACHI;NO;NO;Tillandsia;-0.016667;-78.316667;0;0;VEGETACION ARBUSTIVA Y HERBACEA;XÉRICO;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;PEDRO MONCAYO;TOCACHI;NO;NO;Tillandsia;-0.016667;-78.316667;0;0;VEGETACION ARBUSTIVA Y HERBACEA;XÉRICO;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
AZUAY;CUENCA;MOLLETURO;NO;NO;Pitcairnia;-2.83333;-79.33333;0;0;VEGETACION ARBUSTIVA Y HERBACEA;PLUVIAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;450 - 475;1900;1;1
AZUAY;CAMILO PONCE ENRIQUEZ;EL CARMEN DE PIJILI;NO;NO;Guzmania;-2.83333;-79.63333;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
AZUAY;CUENCA;MOLLETURO;NO;NO;Guzmania;-2.63333;-79.3;0;0;TIERRA AGROPECUARIA;PLUVIESTACIONAL;; ;NO DEFINIDA;450 - 475;1900;1;1
AZUAY;CAMILO PONCE ENRIQUEZ;EL CARMEN DE PIJILI;NO;NO;Guzmania;-2.83333;-79.63333;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;450 - 475;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Guzmania;0.78333;-78.58333;0;0;BOSQUE;PLUVIAL;ECOSISTEMA TERRESTRE;ALTA;PARQUE NACIONAL;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Tillandsia;0.78333;-78.5;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
ESMERALDAS;SAN LORENZO;ALTO TAMBO (CAB EN GUADUAL);NO;NO;Ronnbergia;0.78333;-78.5;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;775 - 800;1900;1;1
MANABI;PUERTO LOPEZ;SALANGO;NO;NO;Bromelia;-1.68333;-80.76666;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;850 - 875;1900;1;1
TUNGURAHUA;BAÑOS DE AGUA SANTA;BAÑOS DE AGUA SANTA;NO;NO;Pitcairnia;-1.41666;-78.41666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;150 - 160;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
PICHINCHA;QUITO;NANEGALITO;NO;NO;No Encontrada;0.06666;-78.66666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;NANEGALITO;NO;NO;Ananas;0.06666;-78.66666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;NANEGALITO;NO;NO;Pitcairnia;0.06666;-78.66666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;NANEGALITO;NO;NO;Tillandsia;0.06666;-78.66666;0;0;TIERRA AGROPECUARIA;PLUVIAL;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;PEDRO MONCAYO;TOCACHI;NO;NO;Tillandsia;-0.01666;-78.31666;0;0;VEGETACION ARBUSTIVA Y HERBACEA;XÉRICO;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;GUAYLLABAMBA;NO;NO;Tillandsia;-0.08333;-78.36666;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;PEDRO MONCAYO;TOCACHI;NO;NO;Tillandsia;-0.01666;-78.31666;0;0;VEGETACION ARBUSTIVA Y HERBACEA;XÉRICO;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;GUAYLLABAMBA;NO;NO;Tillandsia;-0.08333;-78.36666;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;PEDRO MONCAYO;TOCACHI;NO;NO;Tillandsia;-0.01666;-78.31666;0;0;VEGETACION ARBUSTIVA Y HERBACEA;XÉRICO;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;PEDRO MONCAYO;TOCACHI;NO;NO;Tillandsia;-0.01666;-78.31666;0;0;VEGETACION ARBUSTIVA Y HERBACEA;XÉRICO;ECOSISTEMA TERRESTRE;ALTA;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;GUAYLLABAMBA;NO;NO;Tillandsia;-0.08333;-78.36666;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;70 - 80;1900;1;1
PICHINCHA;QUITO;GUAYLLABAMBA;NO;NO;Tillandsia;-0.08333;-78.36666;0;0;TIERRA AGROPECUARIA;XÉRICO;; ;NO DEFINIDA;70 - 80;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Guzmania;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
MANABI;PUERTO LOPEZ;PUERTO LOPEZ;NO;NO;Tillandsia;-1.6;-80.7;0;0;BOSQUE;PLUVIESTACIONAL;ECOSISTEMA TERRESTRE;BAJA;PARQUE NACIONAL;850 - 875;1900;1;1
ESMERALDAS;MUISNE;SAN GREGORIO;NO;NO;Aechmea;0.61666;-79.85;0;0;BOSQUE;PLUVIAL;; ;RESERVA ECOLOGICA;775 - 800;1900;1;1
